Year,State,State_Year,Eligible_Households,Total_HDD,Total_CDD,30NormHDD,LI_Coal_Heaters,LI_NG_Heaters,LI_FO_KE_Heaters,LI_LPG_Heaters,LI_EL_Heaters,LI_Wood_Heaters,Coal_Consumed,FO_Consumed,EL_Consumed,LPG_Consumed,KE_Consumed,NG_Consumed,Total_Energy_Consumed,Wood_Consumed,Coal_Exp,FO_Exp,EL_Exp,LPG_Exp,KE_Exp,NG_Exp,Total_Exp,Wood_Exp,Coal_Price,FO_Price,EL_Price,LPG_Price,KE_Price,NG_Price,Total_Avg_Price,Wood_Price,Percent_Allocation
2018,TEXAS,TEXAS 2018,2636330,816,2921,1995,395,770366,3992,87646,1736017,12351,0.0,6.0,536598.0,16682.0,3.0,233426.0,1779685.0,2606.0,0.0,0.1,17609.6,473.1,0.1,2592.7,20684.6,9.0,0.0,17.28,32.82,28.36,24.5,11.11,26.26,8.85,0.074869837
2019,TEXAS,TEXAS 2019,2587809,748,3046,1995,383,765231,3801,83326,1764991,12386,0.0,6.0,530502.0,21603.0,2.0,234074.0,1767320.0,2684.0,0.0,0.1,18287.0,535.3,0.1,2420.4,21251.8,8.9,0.0,16.64,34.47,24.78,22.88,10.34,27.0,8.51,0.078310503
2006,UTAH,UTAH 2006,207779,2657,890,6613,900,114910,1310,6490,22895,7756,75.0,168.0,28088.0,2475.0,9.0,63445.0,155495.0,1710.0,0.3,3.0,625.2,49.6,0.2,661.4,1347.3,7.6,3.73,18.0,22.26,20.03,21.25,10.42,14.19,10.6,0.005549698
2007,UTAH,UTAH 2007,201079,2569,1069,6613,900,114910,1310,6490,22895,7756,53.0,162.0,29860.0,2220.0,14.0,63944.0,157073.0,1890.0,0.2,3.2,713.6,50.1,0.3,571.7,1348.5,9.3,3.89,19.71,23.9,22.56,23.3,8.94,13.89,11.71,0.006483574
2008,UTAH,UTAH 2008,201079,2392,831,6613,900,114910,1310,6490,22895,7756,0.0,99.0,29979.0,2559.0,5.0,70088.0,163033.0,2115.0,0.0,2.4,725.3,69.0,0.2,593.8,1403.4,12.8,0.0,24.06,24.19,26.95,28.85,8.47,13.54,14.42,0.006003711
2009,UTAH,UTAH 2009,186312,2730,754,6613,900,114910,1310,6490,22895,7756,0.0,132.0,29771.0,2470.0,4.0,68221.0,161452.0,1043.0,0.0,2.1,739.9,50.8,0.1,583.4,1381.1,4.8,0.0,15.62,24.85,20.58,24.09,8.55,13.67,10.83,0.00598849
2010,UTAH,UTAH 2010,212116,2303,787,6613,806,159301,1087,5975,28844,3351,0.0,116.0,30142.0,1697.0,3.0,69191.0,163999.0,1118.0,0.0,2.3,769.1,39.5,0.1,543.2,1360.3,6.0,0.0,20.03,25.52,23.3,26.15,7.85,13.39,12.78,0.005593715
2011,UTAH,UTAH 2011,233516,2432,814,6613,806,159301,1087,5975,28844,3351,0.0,136.0,30526.0,2054.0,1.0,72827.0,169658.0,1085.0,0.0,3.5,802.0,55.6,0.0,591.4,1459.6,7.0,0.0,25.86,26.27,27.08,26.86,8.12,13.77,15.36,0.005077427
2012,UTAH,UTAH 2012,233516,2217,1004,6613,668,148465,813,4882,27474,2979,0.0,149.0,31350.0,1598.0,1.0,62511.0,160868.0,906.0,0.0,4.0,912.3,39.5,0.0,520.3,1482.7,6.5,0.0,26.53,29.1,24.75,28.14,8.32,15.45,17.11,0.004133522
2013,UTAH,UTAH 2013,234542,2632,1144,6613,1647,169781,706,5245,31552,3267,0.0,105.0,32079.0,2100.0,1.0,73988.0,175123.0,1183.0,0.0,2.7,974.8,51.4,0.0,602.7,1640.0,8.3,0.0,25.89,30.39,24.48,27.82,8.15,15.08,16.76,0.004518256
2014,UTAH,UTAH 2014,220033,2073,910,6613,391,187783,572,5822,33947,3634,0.0,117.0,30585.0,1746.0,1.0,65270.0,159065.0,1197.0,0.0,2.9,954.2,50.7,0.0,592.1,1608.2,8.2,0.0,24.59,31.2,29.04,27.68,9.07,16.37,16.34,0.004941228
2015,UTAH,UTAH 2015,210535,2350,826,6613,332,187295,475,5047,35981,3958,0.0,128.0,31108.0,1516.0,1.0,61290.0,158733.0,3120.0,0.0,1.9,992.3,32.7,0.0,569.2,1610.9,14.8,0.0,14.68,31.9,21.56,16.96,9.29,16.89,11.26,0.005681953
2016,UTAH,UTAH 2016,205055,2197,903,6613,393,173616,413,4652,35585,3550,0.0,151.0,31973.0,1546.0,3.0,66810.0,166317.0,3221.0,0.0,2.0,1032.3,31.7,0.0,583.0,1662.2,13.0,0.0,13.19,32.29,20.53,13.52,8.73,16.32,9.62,0.005263856
2017,UTAH,UTAH 2017,212553,2498,849,6613,397,167970,1393,4706,34230,3473,0.0,130.0,32451.0,2488.0,1.0,69592.0,174695.0,3171.0,0.0,2.3,1041.8,59.9,0.0,603.6,1722.1,14.4,0.0,17.74,32.1,24.09,16.91,8.67,16.25,10.76,0.005090154
2018,UTAH,UTAH 2018,212123,2587,884,6613,426,164096,412,4976,33969,3351,0.0,151.0,33146.0,2519.0,1.0,70265.0,177235.0,4177.0,0.0,3.0,1011.4,63.2,0.0,609.4,1708.0,20.9,0.0,19.91,30.51,25.08,24.43,8.67,15.84,11.9,0.005338144
2019,UTAH,UTAH 2019,206473,2722,701,6613,353,164833,491,4986,36228,3582,0.0,136.0,33231.0,3054.0,1.0,79528.0,187767.0,4250.0,0.0,2.6,1013.0,66.7,0.0,593.8,1696.7,20.5,0.0,19.2,30.48,21.84,22.84,7.47,14.41,11.46,0.005876233
2006,VERMONT,VERMONT 2006,66175,2759,329,8109,95,6095,32620,8065,5050,22616,2.0,12299.0,7309.0,5201.0,2013.0,2877.0,45861.0,3473.0,0.0,227.2,286.9,121.0,36.2,40.8,725.4,13.3,6.2,18.47,39.25,23.26,18.0,14.17,22.81,6.31,0.003603143
2007,VERMONT,VERMONT 2007,69073,3093,257,8109,95,6095,32620,8065,5050,22616,3.0,12478.0,7403.0,4940.0,1404.0,3210.0,45451.0,3838.0,0.0,257.3,306.9,126.8,31.6,51.3,790.1,16.2,6.2,20.62,41.46,25.67,22.48,15.97,24.88,6.97,0.003561776
2008,VERMONT,VERMONT 2008,69073,3133,219,8109,95,6095,32620,8065,5050,22616,0.0,10805.0,7279.0,4960.0,616.0,3090.0,43101.0,4295.0,0.0,276.6,308.8,151.8,16.7,56.3,832.5,22.4,0.0,25.6,42.43,30.6,27.1,18.22,28.36,8.59,0.003794529
2009,VERMONT,VERMONT 2009,61990,3168,200,8109,95,6095,32620,8065,5050,22616,0.0,11681.0,7240.0,5998.0,953.0,3199.0,49573.0,8543.0,0.0,233.4,316.1,168.0,21.1,55.0,827.0,33.4,0.0,19.98,43.66,28.0,22.11,17.2,24.15,6.45,0.003185364
2010,VERMONT,VERMONT 2010,71527,3146,385,8109,60,8676,37803,9144,6696,5957,0.0,9673.0,7261.0,5919.0,850.0,3100.0,48032.0,9163.0,0.0,208.4,331.4,176.6,21.3,49.7,829.6,42.3,0.0,21.55,45.64,29.83,25.06,16.03,25.64,7.61,0.004183836
2011,VERMONT,VERMONT 2011,68505,2667,303,8109,60,8676,37803,9144,6696,5957,0.0,10209.0,7249.0,4951.0,590.0,3240.0,46988.0,8887.0,0.0,266.6,345.5,160.6,17.3,52.0,891.2,49.3,0.0,26.11,47.67,32.43,29.3,16.04,28.18,9.15,0.004189855
2012,VERMONT,VERMONT 2012,68505,2886,338,8109,31,7173,34326,8001,4992,6713,0.0,8238.0,7149.0,5026.0,288.0,3048.0,37058.0,7426.0,0.0,243.1,356.3,159.4,9.0,50.4,864.1,45.9,0.0,29.5,49.84,31.72,31.36,16.53,30.59,10.19,0.00395721
2013,VERMONT,VERMONT 2013,70284,3202,368,8109,445,10942,36982,8622,5544,8159,0.0,9346.0,7252.0,6022.0,286.0,3466.0,42169.0,9690.0,0.0,262.7,364.2,193.8,9.0,54.2,942.5,58.6,0.0,28.11,50.23,32.18,31.3,15.64,29.23,9.98,0.004170404
2014,VERMONT,VERMONT 2014,71289,2974,215,8109,174,9304,34342,9926,5105,8484,0.0,10185.0,7238.0,6378.0,449.0,3891.0,44370.0,9807.0,0.0,279.1,370.7,214.3,14.2,56.2,992.4,57.8,0.0,27.4,51.21,33.61,31.7,14.43,29.12,9.73,0.004246511
2015,VERMONT,VERMONT 2015,79185,2555,294,8109,178,10264,35533,9836,5042,8413,0.0,10862.0,7127.0,6180.0,368.0,3929.0,46200.0,14731.0,0.0,204.2,357.0,183.7,6.2,55.8,866.8,59.9,0.0,18.8,50.09,29.72,16.97,14.21,23.18,6.71,0.004897527
2016,VERMONT,VERMONT 2016,76655,2767,381,8109,105,10223,35477,10445,4472,9549,0.0,10005.0,7016.0,5557.0,488.0,3602.0,42387.0,12272.0,0.0,160.1,357.1,169.8,6.6,49.8,786.0,42.6,0.0,16.0,50.9,30.55,13.53,13.82,23.05,5.73,0.005026227
2017,VERMONT,VERMONT 2017,77045,2985,295,8109,239,11874,118521,10514,5446,10215,0.0,10271.0,6904.0,6427.0,342.0,3614.0,43223.0,12298.0,0.0,184.1,357.6,214.2,5.8,49.5,859.1,47.8,0.0,17.93,51.8,33.33,16.92,13.71,24.54,6.41,0.005257915
2018,VERMONT,VERMONT 2018,76729,3090,491,8109,344,10701,37155,10970,4863,10172,0.0,10544.0,7220.0,7101.0,330.0,4220.0,48682.0,15539.0,0.0,209.4,381.3,240.6,8.1,55.7,961.8,66.8,0.0,19.86,52.81,33.88,24.44,13.2,24.77,7.09,0.004494828
2019,VERMONT,VERMONT 2019,74884,3080,282,8109,344,11363,37813,10835,5370,10141,0.0,11496.0,7102.0,7063.0,378.0,4288.0,47847.0,14534.0,0.0,221.1,368.7,204.2,8.6,54.4,917.1,60.1,0.0,19.24,51.92,28.9,22.82,12.68,23.44,6.82,0.004614734
2006,VIRGINIA,VIRGINIA 2006,749149,1491,1214,4478,3420,167365,118735,37375,295515,78994,59.0,26254.0,146395.0,9797.0,6460.0,74224.0,621584.0,13487.0,0.3,452.5,3641.8,241.0,119.2,1161.4,5657.8,41.5,5.05,17.24,24.88,24.6,18.46,15.65,21.07,7.87,0.029559262
2007,VIRGINIA,VIRGINIA 2007,750906,1439,1361,4478,3420,167365,118735,37375,295515,78994,206.0,25208.0,155180.0,11193.0,4195.0,83963.0,658954.0,14906.0,1.0,462.6,3975.9,297.4,87.2,1248.4,6123.2,50.7,4.95,18.35,25.62,26.57,20.8,14.87,21.43,8.7,0.028172944
2008,VIRGINIA,VIRGINIA 2008,750906,1700,1146,4478,3420,167365,118735,37375,295515,78994,0.0,23079.0,152164.0,11900.0,1742.0,82700.0,646132.0,16681.0,0.0,550.1,4288.1,373.0,40.1,1290.7,6612.0,69.9,0.0,23.84,28.18,31.34,23.05,15.61,23.78,10.72,0.030495399
2009,VIRGINIA,VIRGINIA 2009,781932,1661,1110,4478,3420,167365,118735,37375,295515,78994,0.0,17502.0,152731.0,13484.0,1624.0,87426.0,638448.0,16159.0,0.0,293.0,4747.6,362.4,35.1,1167.9,6657.0,50.9,0.0,16.74,31.08,26.88,21.65,13.36,23.85,8.05,0.030411878
2010,VIRGINIA,VIRGINIA 2010,836416,1824,1577,4478,2374,182369,104702,40589,387943,27427,0.0,18566.0,165274.0,13270.0,1880.0,90406.0,683534.0,17331.0,0.0,371.6,5061.6,402.1,45.2,1122.2,7067.1,64.4,0.0,20.01,30.63,30.3,24.05,12.41,23.86,9.5,0.024283264
2011,VIRGINIA,VIRGINIA 2011,865843,1447,1408,4478,2374,182369,104702,40589,387943,27427,0.0,16283.0,156171.0,12632.0,881.0,81379.0,633109.0,16809.0,0.0,441.3,4871.3,420.6,24.1,1008.7,6841.1,75.0,0.0,27.1,31.19,33.29,27.38,12.4,24.97,11.42,0.024863694
2012,VIRGINIA,VIRGINIA 2012,865843,1631,1349,4478,2117,182434,92719,38355,430883,30466,0.0,12079.0,148540.0,10149.0,400.0,72906.0,579679.0,14047.0,0.0,326.3,4822.9,331.3,11.8,874.8,6436.9,69.8,0.0,27.01,32.47,32.65,29.41,12.0,25.79,12.71,0.024904589
2013,VIRGINIA,VIRGINIA 2013,873869,1657,1234,4478,2938,191692,92387,39175,472496,33561,0.0,13569.0,154960.0,12139.0,447.0,88862.0,625551.0,18329.0,0.0,380.2,4924.5,387.1,13.1,1001.0,6795.1,89.2,0.0,28.02,31.78,31.88,29.24,11.26,24.52,12.45,0.025808644
2014,VIRGINIA,VIRGINIA 2014,894226,1635,1138,4478,1856,195299,88576,39157,499449,36240,0.0,14042.0,158466.0,11732.0,697.0,97426.0,643199.0,18549.0,0.0,381.4,5155.3,404.3,20.7,1120.3,7170.0,88.1,0.0,27.16,32.53,34.46,29.69,11.5,24.76,12.14,0.026069988
2015,VIRGINIA,VIRGINIA 2015,921760,1145,1331,4478,1323,194517,80983,39704,514573,37168,0.0,12958.0,156708.0,12295.0,480.0,89558.0,611357.0,14223.0,0.0,230.4,5221.3,361.8,8.1,994.8,6863.0,46.5,0.0,17.78,33.32,29.43,16.86,11.11,24.73,8.37,0.025875049
2016,VIRGINIA,VIRGINIA 2016,929976,1382,1548,4478,1012,199682,75975,38750,536282,36586,0.0,9854.0,154175.0,10505.0,643.0,81054.0,579396.0,12746.0,0.0,151.7,5131.0,306.0,8.6,839.6,6472.6,35.6,0.0,15.39,33.28,29.13,13.44,10.36,24.78,7.15,0.02692112
2017,VIRGINIA,VIRGINIA 2017,922930,1600,1323,4478,1350,203586,181881,39980,542003,37177,0.0,8912.0,150068.0,9852.0,365.0,81148.0,553667.0,10914.0,0.0,156.2,5078.9,312.4,6.1,949.0,6536.8,34.1,0.0,17.53,33.84,31.71,16.81,11.69,25.67,8.0,0.026626417
2018,VIRGINIA,VIRGINIA 2018,909320,1624,1578,4478,1143,207835,72620,39409,562613,36480,0.0,11330.0,163648.0,12123.0,386.0,94171.0,610516.0,13780.0,0.0,216.6,5624.5,400.6,9.4,1042.6,7341.4,47.7,0.0,19.12,34.37,33.05,24.28,11.07,25.58,8.85,0.027353054
2019,VIRGINIA,VIRGINIA 2019,878301,1532,1546,4478,1405,209403,66280,39223,564486,34691,0.0,9431.0,159225.0,12726.0,418.0,86516.0,571741.0,12194.0,0.0,177.1,5632.1,380.2,9.5,1032.7,7272.1,40.6,0.0,18.78,35.37,29.88,22.67,11.94,26.63,8.51,0.027033378
2006,WASHINGTON,WASHINGTON 2006,676950,2284,379,5512,185,110035,24980,14505,366220,106968,0.0,7133.0,117504.0,6812.0,178.0,77752.0,496164.0,10061.0,0.0,147.4,2349.9,146.6,3.9,1008.6,3701.2,44.9,3.82,20.67,20.0,21.52,21.97,12.97,17.33,10.6,0.012635053
2007,WASHINGTON,WASHINGTON 2007,667243,2378,267,5512,185,110035,24980,14505,366220,106968,0.0,6374.0,120747.0,6492.0,72.0,82188.0,488276.0,11120.0,0.0,143.4,2569.7,154.6,1.7,1110.9,4035.1,54.8,3.96,22.5,21.28,23.81,24.09,13.52,18.3,11.71,0.016208214
2008,WASHINGTON,WASHINGTON 2008,667243,2378,254,5512,185,110035,24980,14505,366220,106968,0.0,5880.0,123978.0,8568.0,63.0,87054.0,510424.0,12443.0,0.0,154.7,2740.9,227.8,1.9,1103.7,4304.6,75.5,0.0,26.32,22.11,26.59,29.86,12.68,18.65,14.42,0.012162432
2009,WASHINGTON,WASHINGTON 2009,655866,2364,363,5512,185,110035,24980,14505,366220,106968,0.0,5614.0,125453.0,9562.0,103.0,86682.0,515229.0,17545.0,0.0,108.3,2821.8,208.9,2.6,1173.8,4395.4,80.0,0.0,19.29,22.49,21.85,24.92,13.54,18.72,10.83,0.012037322
2010,WASHINGTON,WASHINGTON 2010,716861,2306,227,5512,278,136670,22198,17157,453460,30425,0.0,5465.0,119102.0,9039.0,120.0,78028.0,491326.0,18817.0,0.0,128.6,2805.6,235.4,3.2,924.8,4198.8,101.3,0.0,23.54,23.56,26.04,26.73,11.85,19.11,12.78,0.012246899
2011,WASHINGTON,WASHINGTON 2011,769625,2358,223,5512,278,136670,22198,17157,453460,30425,0.0,5025.0,124115.0,9093.0,72.0,87884.0,511673.0,18251.0,0.0,142.2,3010.5,254.1,2.3,1050.3,4577.5,118.1,0.0,28.3,24.26,27.94,32.08,11.95,19.57,15.36,0.01244919
2012,WASHINGTON,WASHINGTON 2012,769625,2137,274,5512,145,137500,17832,16492,444681,32064,0.0,3644.0,121163.0,6938.0,28.0,82237.0,480801.0,15251.0,0.0,108.0,3028.3,178.7,1.0,948.3,4374.1,109.9,0.0,29.63,24.99,25.76,33.62,11.53,19.84,17.11,0.011451043
2013,WASHINGTON,WASHINGTON 2013,774679,2275,392,5512,466,149429,16997,18214,489197,35191,0.0,3498.0,122776.0,6991.0,22.0,86129.0,494090.0,19901.0,0.0,102.5,3129.4,178.4,0.7,947.9,4499.2,140.4,0.0,29.29,25.49,25.51,33.23,11.01,19.75,16.76,0.012439422
2014,WASHINGTON,WASHINGTON 2014,768883,1891,391,5512,82,164424,16566,19891,522692,37259,0.0,3767.0,119703.0,6736.0,36.0,82249.0,481639.0,20140.0,0.0,107.8,3040.6,200.6,1.2,834.0,4322.7,138.5,0.0,28.63,25.4,29.78,33.06,10.14,19.56,16.34,0.013050687
2015,WASHINGTON,WASHINGTON 2015,770534,2142,454,5512,79,164225,15200,18098,530454,37724,0.0,3526.0,116254.0,5866.0,22.0,76475.0,450816.0,23039.0,0.0,70.8,3098.1,133.6,0.4,849.2,4261.3,109.2,0.0,20.08,26.65,22.78,17.05,11.1,20.12,11.26,0.014425327
2016,WASHINGTON,WASHINGTON 2016,769809,2101,347,5512,93,161634,14243,17646,527205,38382,0.0,3535.0,116730.0,7294.0,39.0,82329.0,454593.0,25184.0,0.0,59.1,3244.7,159.1,0.5,822.7,4388.2,102.0,0.0,16.73,27.8,21.81,13.59,9.99,19.9,9.62,0.014340607
2017,WASHINGTON,WASHINGTON 2017,763153,2229,406,5512,60,159775,65265,17349,527730,37559,0.0,4803.0,127209.0,8797.0,25.0,98296.0,503821.0,26043.0,0.0,91.7,3600.6,221.2,0.4,966.7,4998.7,118.0,0.0,19.1,28.3,25.14,17.0,9.83,19.99,10.76,0.01331067
2018,WASHINGTON,WASHINGTON 2018,753012,2127,358,5512,67,159626,12977,16953,533060,38098,0.0,3493.0,120577.0,8658.0,20.0,90806.0,479561.0,27893.0,0.0,77.8,3446.4,225.7,0.5,859.1,4749.3,139.8,0.0,22.28,28.58,26.07,24.56,9.46,20.18,11.9,0.014219426
2019,WASHINGTON,WASHINGTON 2019,722328,2268,325,5512,48,156680,12010,15951,530264,37835,0.0,3624.0,124580.0,10895.0,31.0,97618.0,496532.0,31676.0,0.0,77.8,3544.7,250.8,0.7,883.5,4910.2,152.8,0.0,21.46,28.45,23.02,22.93,9.05,19.63,11.46,0.015128648
2006,WEST VIRGINIA,WEST VIRGINIA 2006,218394,1899,838,5296,4480,102000,17565,13870,76960,43634,55.0,2207.0,37581.0,3351.0,1066.0,29198.0,156513.0,8251.0,0.2,38.3,699.6,82.9,19.9,410.6,1276.8,25.4,3.09,17.35,18.62,24.72,18.63,14.06,16.65,7.87,0.009725094
2007,WEST VIRGINIA,WEST VIRGINIA 2007,223402,1762,1039,5296,4480,102000,17565,13870,76960,43634,163.0,1909.0,40089.0,2855.0,699.0,28522.0,163991.0,9120.0,0.4,36.4,790.9,76.4,14.7,387.0,1336.9,31.0,2.46,19.07,19.73,26.77,21.0,13.57,17.18,8.7,0.009596221
2008,WEST VIRGINIA,WEST VIRGINIA 2008,223402,2079,785,5296,4480,102000,17565,13870,76960,43634,0.0,1967.0,40134.0,3252.0,267.0,29540.0,166585.0,10206.0,0.0,48.8,830.7,98.7,6.2,399.3,1426.5,42.8,0.0,24.81,20.7,30.37,23.27,13.52,18.02,10.72,0.009246241
2009,WEST VIRGINIA,WEST VIRGINIA 2009,232289,1992,756,5296,4480,102000,17565,13870,76960,43634,0.0,1349.0,39537.0,3119.0,386.0,28327.0,172745.0,17911.0,0.0,23.6,915.8,80.9,8.4,386.0,1471.1,56.4,0.0,17.46,23.16,25.93,21.85,13.63,18.45,8.05,0.009071691
2010,WEST VIRGINIA,WEST VIRGINIA 2010,226818,2215,1111,5296,3713,91865,13108,11764,87108,14142,0.0,1594.0,42454.0,3242.0,382.0,29085.0,181872.0,19210.0,0.0,33.5,1094.2,93.7,9.3,307.8,1609.7,71.3,0.0,21.0,25.77,28.9,24.28,10.58,19.1,9.5,0.006625877
2011,WEST VIRGINIA,WEST VIRGINIA 2011,232736,1785,1023,5296,3713,91865,13108,11764,87108,14142,0.0,1389.0,40078.0,3049.0,188.0,27181.0,171031.0,18632.0,0.0,38.0,1103.0,101.4,5.2,273.5,1604.3,83.2,0.0,27.36,27.52,33.25,27.64,10.06,20.26,11.42,0.006392542
2012,WEST VIRGINIA,WEST VIRGINIA 2012,232736,2006,1040,5296,2842,91920,9994,9582,100292,15270,0.0,1094.0,38196.0,2580.0,90.0,24358.0,159444.0,15570.0,0.0,29.8,1102.7,81.3,2.7,242.7,1536.6,77.4,0.0,27.27,28.87,31.51,29.69,9.97,21.22,12.71,0.006382667
2013,WEST VIRGINIA,WEST VIRGINIA 2013,230662,2049,880,5296,5727,87970,8729,9508,99799,16013,0.0,1513.0,39517.0,3919.0,100.0,28547.0,173670.0,20316.0,0.0,42.8,1103.1,123.1,3.0,264.6,1635.4,98.9,0.0,28.29,27.91,31.4,29.52,9.27,20.06,12.45,0.006249893
2014,WEST VIRGINIA,WEST VIRGINIA 2014,232779,2045,826,5296,2601,87273,9124,9712,104730,17187,0.0,1376.0,40912.0,2739.0,202.0,30859.0,178596.0,20561.0,0.0,37.6,1119.7,97.4,6.0,288.5,1646.9,97.6,0.0,27.34,27.37,35.58,29.88,9.35,19.58,12.14,0.006305533
2015,WEST VIRGINIA,WEST VIRGINIA 2015,239673,1422,972,5296,2530,84321,8378,9312,106317,18056,0.0,1671.0,39025.0,3034.0,148.0,27273.0,161181.0,9508.0,0.0,29.9,1153.3,93.9,2.5,260.0,1570.8,31.1,0.0,17.9,29.55,30.96,16.97,9.53,20.98,8.37,0.006613352
2016,WEST VIRGINIA,WEST VIRGINIA 2016,242360,1672,1148,5296,2276,83719,7468,9024,111331,17133,0.0,1550.0,38813.0,2242.0,208.0,25498.0,155489.0,8528.0,0.0,24.0,1301.9,69.1,2.8,214.9,1636.5,23.8,0.0,15.49,33.54,30.81,13.53,8.43,22.84,7.15,0.007074587
2017,WEST VIRGINIA,WEST VIRGINIA 2017,246316,1938,896,5296,2259,88815,23594,9936,113363,18106,0.0,1152.0,36077.0,1961.0,112.0,24254.0,143734.0,8201.0,0.0,20.3,1229.7,66.3,1.9,211.1,1555.0,25.6,0.0,17.64,34.09,33.82,16.92,8.7,23.29,8.0,0.006796149
2018,WEST VIRGINIA,WEST VIRGINIA 2018,243375,1941,1239,5296,2188,89627,7342,9814,118723,17966,0.0,1419.0,39850.0,2469.0,121.0,28668.0,163769.0,9708.0,0.0,27.3,1306.1,86.1,3.0,258.4,1714.4,33.6,0.0,19.24,32.78,34.85,24.44,9.01,22.46,8.85,0.007431874
2019,WEST VIRGINIA,WEST VIRGINIA 2019,237729,1803,1128,5296,2171,89042,7020,9606,118780,17524,0.0,1590.0,38055.0,2892.0,140.0,25887.0,156114.0,9525.0,0.0,29.9,1254.6,90.3,3.2,236.1,1645.8,31.7,0.0,18.78,32.97,31.23,22.82,9.12,22.77,8.51,0.007929875
2006,WISCONSIN,WISCONSIN 2006,634390,2792,589,7791,155,294600,39580,53690,89100,56862,64.0,13724.0,74312.0,23023.0,153.0,121885.0,429998.0,22167.0,0.3,239.6,2288.8,414.7,3.0,1467.3,4469.4,55.7,5.16,17.46,30.8,18.01,19.5,12.04,18.61,7.96,0.020808975
2007,WISCONSIN,WISCONSIN 2007,634579,2852,598,7791,155,294600,39580,53690,89100,56862,136.0,11454.0,76340.0,24254.0,77.0,132936.0,450624.0,24500.0,0.7,224.5,2431.0,478.7,1.7,1576.5,4781.2,68.0,5.39,19.6,31.84,19.74,22.12,11.86,18.9,8.79,0.021082881
2008,WISCONSIN,WISCONSIN 2008,634579,3162,383,7791,155,294600,39580,53690,89100,56862,0.0,11907.0,74982.0,27509.0,52.0,142543.0,459749.0,27417.0,0.0,280.5,2529.6,660.4,1.2,1800.8,5366.4,93.8,0.0,23.56,33.74,24.01,23.25,12.63,20.2,10.83,0.021216163
2009,WISCONSIN,WISCONSIN 2009,624908,2981,271,7791,155,294600,39580,53690,89100,56862,0.0,7181.0,73089.0,24957.0,155.0,135023.0,428284.0,20366.0,0.0,115.4,2556.7,501.2,3.6,1433.0,4662.2,52.3,0.0,16.07,34.98,20.08,23.47,10.61,18.89,8.13,0.020799601
2010,WISCONSIN,WISCONSIN 2010,672950,2896,652,7791,161,380277,33801,62714,125434,20975,0.0,6343.0,76086.0,23928.0,151.0,124850.0,427714.0,21843.0,0.0,126.4,2820.6,474.2,3.8,1278.2,4769.4,66.2,0.0,19.93,37.07,19.82,24.94,10.24,20.02,9.6,0.022290559
2011,WISCONSIN,WISCONSIN 2011,715648,2652,582,7791,161,380277,33801,62714,125434,20975,0.0,5439.0,75576.0,23911.0,207.0,131300.0,427450.0,21186.0,0.0,147.4,2884.5,500.1,5.9,1264.7,4879.7,77.2,0.0,27.1,38.17,20.91,28.22,9.63,20.07,11.54,0.02235696
2012,WISCONSIN,WISCONSIN 2012,715648,2835,754,7791,152,370747,26515,60689,131402,23493,0.0,4143.0,75154.0,19185.0,36.0,114770.0,396686.0,17704.0,0.0,111.9,2905.4,343.0,1.1,1043.4,4476.7,71.9,0.0,27.01,38.66,17.88,29.6,9.09,20.45,12.85,0.022304232
2013,WISCONSIN,WISCONSIN 2013,697396,3273,475,7791,282,398448,26290,65716,142450,26822,0.0,4597.0,75391.0,25828.0,54.0,146877.0,443777.0,23101.0,0.0,128.8,2993.1,457.7,1.6,1236.8,4909.9,91.8,0.0,28.02,39.7,17.72,30.25,8.42,18.88,12.58,0.020095287
2014,WISCONSIN,WISCONSIN 2014,693500,3135,341,7791,121,425969,26498,68173,152488,28923,0.0,5334.0,74811.0,27212.0,92.0,155974.0,451636.0,23379.0,0.0,144.4,2996.2,667.8,3.0,1582.3,5484.3,90.6,0.0,27.08,40.05,24.54,32.56,10.14,20.25,12.27,0.02054012
2015,WISCONSIN,WISCONSIN 2015,687112,2328,430,7791,53,413702,23593,65080,154068,28397,0.0,4481.0,72385.0,23810.0,54.0,132795.0,417201.0,29291.0,0.0,79.5,2994.4,353.9,0.9,1083.3,4590.2,78.2,0.0,17.73,41.37,14.86,16.81,8.16,18.91,8.45,0.020001396
2016,WISCONSIN,WISCONSIN 2016,689222,2473,581,7791,108,410235,21787,66255,155709,27130,0.0,4111.0,74430.0,22411.0,82.0,131192.0,412718.0,25115.0,0.0,63.1,3069.4,291.3,1.1,1012.4,4494.6,57.3,0.0,15.35,41.24,13.0,13.4,7.72,18.71,7.22,0.020997881
2017,WISCONSIN,WISCONSIN 2017,691229,2901,441,7791,96,407583,69114,66647,152531,26978,0.0,4064.0,72448.0,22276.0,49.0,136267.0,413810.0,24490.0,0.0,71.0,3046.0,373.1,0.8,1100.6,4654.0,62.5,0.0,17.48,42.04,16.75,16.76,8.08,19.16,8.08,0.022193253
2018,WISCONSIN,WISCONSIN 2018,681311,2971,637,7791,125,415231,19796,67396,154964,26447,0.0,5002.0,76570.0,24405.0,54.0,151487.0,446114.0,29734.0,0.0,95.3,3146.1,418.7,1.4,1161.9,4907.5,84.0,0.0,19.06,41.09,17.16,25.82,7.67,18.39,8.94,0.020184389
